id,name,name_cn,level,region,country,phone,fax,supervisor,principal,gender,finance_type,district,address_en,address_cn,session_type,school_type
718,民生書院小學 Munsang College Primary School 民生小學、民生書院小學部,民生書院小學 Munsang College Primary School 民生小學、民生書院小學部,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
730,浸信宣道會呂明才小學 Conservative Baptist Lui Ming Choi Primary School,浸信宣道會呂明才小學 Conservative Baptist Lui Ming Choi Primary School,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
668,港大同學會小學 HKUGA Primary School 香港大學同學會小學,港大同學會小學 HKUGA Primary School 香港大學同學會小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
655,滬江小學 Shanghai Alumni Primary School,滬江小學 Shanghai Alumni Primary School,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
671,漢華中學(小學部) Hon Wah College (Primary Section) 漢華小學、漢華中學小學部、漢華學校,漢華中學(小學部) Hon Wah College (Primary Section) 漢華小學、漢華中學小學部、漢華學校,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
691,獻主會小學 Oblate Primary School,獻主會小學 Oblate Primary School,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
704,瑪利諾修院學校(小學部) Maryknoll Convent School (Primary Section) 瑪利諾修院小學、瑪利諾修院學校小學,瑪利諾修院學校(小學部) Maryknoll Convent School (Primary Section) 瑪利諾修院小學、瑪利諾修院學校小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
766,祖堯天主教小學 Cho Yiu Catholic Primary School,祖堯天主教小學 Cho Yiu Catholic Primary School,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
725,神召第一小學 First Assembly of God Primary School,神召第一小學 First Assembly of God Primary School,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
763,福建中學附屬學校 Fukien Secondary School Affiliated School 福建小學、福建中學附屬小學,福建中學附屬學校 Fukien Secondary School Affiliated School 福建小學、福建中學附屬小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
752,秀明小學 Sau Ming Primary School,秀明小學 Sau Ming Primary School,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
751,秀茂坪天主教小學 Sau Mau Ping Catholic Primary School,秀茂坪天主教小學 Sau Mau Ping Catholic Primary School,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
663,筲箕灣官立小學 Shau Kei Wan Government Primary School 筲官小學,筲箕灣官立小學 Shau Kei Wan Government Primary School 筲官小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
664,筲箕灣崇真學校 Shaukiwan Tsung Tsin School,筲箕灣崇真學校 Shaukiwan Tsung Tsin School,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
702,耀山學校 Iu Shan School,耀山學校 Iu Shan School,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
726,聖三一堂小學 Holy Trinity Primary School 聖三一小學,聖三一堂小學 Holy Trinity Primary School 聖三一小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
625,聖保羅書院小學 St. Paul's College Primary School 聖保羅小學,聖保羅書院小學 St. Paul's College Primary School 聖保羅小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
765,聖公會主恩小學 SKH Chu Yan Primary School,聖公會主恩小學 SKH Chu Yan Primary School,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
741,聖公會九龍灣基樂小學 SKH Kowloon Bay Kei Lok Primary School,聖公會九龍灣基樂小學 SKH Kowloon Bay Kei Lok Primary School,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
767,聖公會仁立紀念小學 SKH Yan Laap Memorial Primary School 仁紀小學,聖公會仁立紀念小學 SKH Yan Laap Memorial Primary School 仁紀小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
772,聖公會何澤芸小學 SKH Ho Chak Wan Primary School,聖公會何澤芸小學 SKH Ho Chak Wan Primary School,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
683,聖公會偉倫小學 SKH Wei Lun Primary School,聖公會偉倫小學 SKH Wei Lun Primary School,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
638,聖公會呂明才紀念小學 SKH Lui Ming Choi Memorial Primary School,聖公會呂明才紀念小學 SKH Lui Ming Choi Memorial Primary School,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
636,聖公會基恩小學 SKH Kei Yan Primary School,聖公會基恩小學 SKH Kei Yan Primary School,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
747,聖公會基樂小學 SKH Kei Lok Primary School,聖公會基樂小學 SKH Kei Lok Primary School,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
757,聖公會基顯小學 SKH Kei Hin Primary School,聖公會基顯小學 SKH Kei Hin Primary School,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
698,聖公會奉基千禧小學 SKH Fung Kei Millennium Primary School,聖公會奉基千禧小學 SKH Fung Kei Millennium Primary School,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
699,聖公會奉基小學 SKH Fung Kei Primary School,聖公會奉基小學 SKH Fung Kei Primary School,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
749,聖公會德田李兆強小學 SKH Tak Tin Lee Shiu Keung Primary School,聖公會德田李兆強小學 SKH Tak Tin Lee Shiu Keung Primary School,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
748,聖公會李兆強小學 SKH Lee Shiu Keung Primary School,聖公會李兆強小學 SKH Lee Shiu Keung Primary School,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
662,聖公會柴灣聖米迦勒小學 SKH Chai Wan St. Michael's Primary School,聖公會柴灣聖米迦勒小學 SKH Chai Wan St. Michael's Primary School,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
750,聖公會油塘基顯小學 SKH Yautong Kei Hin Primary School,聖公會油塘基顯小學 SKH Yautong Kei Hin Primary School,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
696,聖公會牧愛小學 SKH Good Shepherd Primary School,聖公會牧愛小學 SKH Good Shepherd Primary School,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
714,聖公會聖匠小學 SKH Holy Carpenter Primary School,聖公會聖匠小學 SKH Holy Carpenter Primary School,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
721,聖公會聖提摩太小學 SKH St. Timothy's Primary School,聖公會聖提摩太小學 SKH St. Timothy's Primary School,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
646,聖公會聖米迦勒小學 SKH St. Michael's Primary School,聖公會聖米迦勒小學 SKH St. Michael's Primary School,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
742,聖公會聖約翰曾肇添小學 SKH St. John's Primary School 聖公會聖約翰小學,聖公會聖約翰曾肇添小學 SKH St. John's Primary School 聖公會聖約翰小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
624,聖公會聖馬太小學 SKH St. Matthew's Primary School,聖公會聖馬太小學 SKH St. Matthew's Primary School,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
773,聖公會青衣主恩小學 SKH Tsing Yi Chu Yan Primary School,聖公會青衣主恩小學 SKH Tsing Yi Chu Yan Primary School,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
643,聖嘉勒小學 St. Clare's Primary School,聖嘉勒小學 St. Clare's Primary School,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
637,聖嘉祿學校 St. Charles School,聖嘉祿學校 St. Charles School,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
633,聖士提反女子中學附屬小學 St. Stephen's Girls' Primary School,聖士提反女子中學附屬小學 St. Stephen's Girls' Primary School,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
641,聖安多尼學校 St. Anthony's School,聖安多尼學校 St. Anthony's School,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
753,聖安當小學 St. Antonius Primary School,聖安當小學 St. Antonius Primary School,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
675,聖家學校 Holy Family School,聖家學校 Holy Family School,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
754,聖愛德華天主教小學 St. Edward's Catholic Primary School,聖愛德華天主教小學 St. Edward's Catholic Primary School,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
692,聖羅撒學校 St. Rose of Lima's School 聖羅撒小學,聖羅撒學校 St. Rose of Lima's School 聖羅撒小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
728,聖若望英文書院(小學部) St. Johannes College (Primary Section) 天主教聖若望英文書院,聖若望英文書院(小學部) St. Johannes College (Primary Section) 天主教聖若望英文書院,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
761,聖若瑟英文小學 St. Joseph's Anglo-Chinese Primary School 聖約瑟英文小學,聖若瑟英文小學 St. Joseph's Anglo-Chinese Primary School 聖約瑟英文小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
759,聖若翰天主教小學 St. John The Baptist Catholic Primary School,聖若翰天主教小學 St. John The Baptist Catholic Primary School,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
639,聖類斯中學(小學部) St. Louis School (Primary Section) 聖類斯小學、聖類斯中學小學部,聖類斯中學(小學部) St. Louis School (Primary Section) 聖類斯小學、聖類斯中學小學部,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
665,聖馬可小學 St. Mark's Primary School,聖馬可小學 St. Mark's Primary School,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
642,般咸道官立小學 Bonham Road Government Primary School,般咸道官立小學 Bonham Road Government Primary School,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
635,英皇書院同學會小學 King's College Old Boys' Association Primary School,英皇書院同學會小學 King's College Old Boys' Association Primary School,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
627,英皇書院同學會小學第二校 King's College Old Boys' Association Primary School No. 2 英皇二小,英皇書院同學會小學第二校 King's College Old Boys' Association Primary School No. 2 英皇二小,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
693,葛量洪校友會黃埔學校 GCEPSA Whampoa Primary School,葛量洪校友會黃埔學校 GCEPSA Whampoa Primary School,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
738,藍田循道衞理小學 Lam Tin Methodist Primary School 藍循,藍田循道衞理小學 Lam Tin Methodist Primary School 藍循,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
669,蘇浙小學校 Kiangsu and Chekiang Primary School 蘇淅小學、蘇浙小學校,蘇浙小學校 Kiangsu and Chekiang Primary School 蘇淅小學、蘇浙小學校,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
760,觀塘官立小學 Kwun Tong Government Primary School,觀塘官立小學 Kwun Tong Government Primary School,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
756,觀塘官立小學(秀明道) Kwun Tong Government Primary School (Sau Ming Road) 觀塘官立小學秀明道,觀塘官立小學(秀明道) Kwun Tong Government Primary School (Sau Ming Road) 觀塘官立小學秀明道,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
755,路德會聖馬太學校(秀茂坪) St. Matthew's Lutheran School (Sau Mau Ping),路德會聖馬太學校(秀茂坪) St. Matthew's Lutheran School (Sau Mau Ping),elementary,Hong Kong,Hong Kong,,,,,,,,,,,
712,農圃道官立小學 Farm Road Government Primary School,農圃道官立小學 Farm Road Government Primary School,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
733,迦密梁省德學校 Carmel Leung Sing Tak School,迦密梁省德學校 Carmel Leung Sing Tak School,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
677,長洲聖心學校 Cheung Chau Sacred Heart School,長洲聖心學校 Cheung Chau Sacred Heart School,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
746,閩僑小學 Man Kiu Association Primary School 閩僑學校,閩僑小學 Man Kiu Association Primary School 閩僑學校,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
709,陳瑞祺(喇沙)小學 Chan Sui Ki (La Salle) Primary School 陳瑞琪、陳瑞祺喇沙小學,陳瑞祺(喇沙)小學 Chan Sui Ki (La Salle) Primary School 陳瑞琪、陳瑞祺喇沙小學,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
684,靈糧堂秀德小學 Ling Liang Church Sau Tak Primary School,靈糧堂秀德小學 Ling Liang Church Sau Tak Primary School,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
672,青松侯寶垣小學 Ching Chung Hau Po Woon Primary School,青松侯寶垣小學 Ching Chung Hau Po Woon Primary School,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
666,香港中國婦女會丘佐榮學校 The HKCWC Hioe Tjo Yoeng Primary School,香港中國婦女會丘佐榮學校 The HKCWC Hioe Tjo Yoeng Primary School,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
650,香港嘉諾撒學校 Canossa School (Hong Kong),香港嘉諾撒學校 Canossa School (Hong Kong),elementary,Hong Kong,Hong Kong,,,,,,,,,,,
695,香港培正小學 Pui Ching Primary School,香港培正小學 Pui Ching Primary School,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
707,香港培道小學 Pooi To Primary School,香港培道小學 Pooi To Primary School,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
680,香港教育工作者聯會黃楚標學校 H.K.F.E.W. Wong Cho Bau School,香港教育工作者聯會黃楚標學校 H.K.F.E.W. Wong Cho Bau School,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
634,"香港潮商學校 Chiu Sheung School, Hong Kong 潮商小學","香港潮商學校 Chiu Sheung School, Hong Kong 潮商小學",elementary,Hong Kong,Hong Kong,,,,,,,,,,,
744,香港道教聯合會圓玄學院陳呂重德紀念學校 HKTA YYI Chan Lui Chung Tak Memorial School,香港道教聯合會圓玄學院陳呂重德紀念學校 HKTA YYI Chan Lui Chung Tak Memorial School,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
731,香港道教聯合會雲泉學校 HKTA Wun Tsuen School,香港道教聯合會雲泉學校 HKTA Wun Tsuen School,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
690,馬頭涌官立小學 Ma Tau Chung Government Primary School,馬頭涌官立小學 Ma Tau Chung Government Primary School,elementary,Hong Kong,Hong Kong,,,,,,,,,,,
716,馬頭涌官立小學(紅磡灣) Ma Tau Chung Government Primary School (Hung Hom Bay),馬頭涌官立小學(紅磡灣) Ma Tau Chung Government Primary School (Hung Hom Bay),elementary,Hong Kong,Hong Kong,,,,,,,,,,,
697,"黃埔宣道小學 Alliance Primary School, Whampoa","黃埔宣道小學 Alliance Primary School, Whampoa",elementary,Hong Kong,Hong Kong,,,,,,,,,,,
1078,ABC Kindergarten,ABC幼稚園,kindergarten,Hong Kong,Hong Kong,,,,,,,,,,,
1079,Apple Kindergarten,蘋果幼稚園,kindergarten,Hong Kong,Hong Kong,,,,,,,,,,,
1080,Baby Kindergarten,寶貝幼稚園,kindergarten,Hong Kong,Hong Kong,,,,,,,,,,,
1081,Beacon Kindergarten,信望愛幼稚園,kindergarten,Hong Kong,Hong Kong,,,,,,,,,,,
1082,Beautiful Kindergarten,美麗幼稚園,kindergarten,Hong Kong,Hong Kong,,,,,,,,,,,
1083,Beijing Kindergarten,北京幼稚園,kindergarten,Hong Kong,Hong Kong,,,,,,,,,,,
1084,Belief Kindergarten,信念幼稚園,kindergarten,Hong Kong,Hong Kong,,,,,,,,,,,
1085,Bethel Kindergarten,伯特利幼稚園,kindergarten,Hong Kong,Hong Kong,,,,,,,,,,,
1086,Bloom Kindergarten,綻放幼稚園,kindergarten,Hong Kong,Hong Kong,,,,,,,,,,,
1087,Bohouse Kindergarten,博豪幼稚園,kindergarten,Hong Kong,Hong Kong,,,,,,,,,,,
1088,Bright Kindergarten,光明幼稚園,kindergarten,Hong Kong,Hong Kong,,,,,,,,,,,
1089,Brilliant Kindergarten,卓越幼稚園,kindergarten,Hong Kong,Hong Kong,,,,,,,,,,,
526,Buddhist Kindergarten,佛教聯合會幼稚園,kindergarten,Hong Kong,Hong Kong,,,,,,,,,,,
776,Buddhist Kindergarten,佛教慈慧幼兒園,kindergarten,Hong Kong,Hong Kong,,,,,,,,,,,
844,Buddhist Kindergarten,佛教幼稚園,kindergarten,Hong Kong,Hong Kong,,,,,,,,,,,
535,CLP Kindergarten,中華電力幼稚園,kindergarten,Hong Kong,Hong Kong,,,,,,,,,,,
536,CNEC Kindergarten,中華傳道會幼稚園,kindergarten,Hong Kong,Hong Kong,,,,,,,,,,,
1090,Care Kindergarten,關愛幼稚園,kindergarten,Hong Kong,Hong Kong,,,,,,,,,,,
1091,Caring Kindergarten,愛護幼稚園,kindergarten,Hong Kong,Hong Kong,,,,,,,,,,,
1092,Celia Kindergarten,思樂幼稚園,kindergarten,Hong Kong,Hong Kong,,,,,,,,,,,
1093,Champion Kindergarten,冠軍幼稚園,kindergarten,Hong Kong,Hong Kong,,,,,,,,,,,
1094,Cheer Kindergarten,歡欣幼稚園,kindergarten,Hong Kong,Hong Kong,,,,,,,,,,,
1095,Cherish Kindergarten,珍愛幼稚園,kindergarten,Hong Kong,Hong Kong,,,,,,,,,,,
527,Cheung Chau Kindergarten,長洲幼稚園,kindergarten,Hong Kong,Hong Kong,,,,,,,,,,,
1096,Childhood Kindergarten,童年幼稚園,kindergarten,Hong Kong,Hong Kong,,,,,,,,,,,
847,Chinese International Kindergarten,漢基國際幼稚園,kindergarten,Hong Kong,Hong Kong,,,,,,,,,,,
528,Ching Kwan Kindergarten,青松幼稚園,kindergarten,Hong Kong,Hong Kong,,,,,,,,,,,
529,Ching Wui Kindergarten,青慧幼稚園,kindergarten,Hong Kong,Hong Kong,,,,,,,,,,,
530,Chiu Yang Kindergarten,趙斑幼稚園,kindergarten,Hong Kong,Hong Kong,,,,,,,,,,,
531,Choi Hung Kindergarten,彩虹幼稚園,kindergarten,Hong Kong,Hong Kong,,,,,,,,,,,
532,Christ Kindergarten,基督幼稚園,kindergarten,Hong Kong,Hong Kong,,,,,,,,,,,
562,Christian and Missionary Alliance Kindergarten,宣道會幼兒園,kindergarten,Hong Kong,Hong Kong,,,,,,,,,,,
533,Chung Chi Kindergarten,崇真幼稚園,kindergarten,Hong Kong,Hong Kong,,,,,,,,,,,
534,Chung Mary Kindergarten,中華民國幼稚園,kindergarten,Hong Kong,Hong Kong,,,,,,,,,,,
1097,Clover Kindergarten,幸運草幼稚園,kindergarten,Hong Kong,Hong Kong,,,,,,,,,,,
537,Cognitio Kindergarten,博敏幼稚園,kindergarten,Hong Kong,Hong Kong,,,,,,,,,,,
1098,Comego Kindergarten,康文幼稚園,kindergarten,Hong Kong,Hong Kong,,,,,,,,,,,
1099,Concord Kindergarten,和諧幼稚園,kindergarten,Hong Kong,Hong Kong,,,,,,,,,,,
538,Convent Kindergarten,聖母進教之佑幼稚園,kindergarten,Hong Kong,Hong Kong,,,,,,,,,,,
1100,Cornerstone Kindergarten,基石幼稚園,kindergarten,Hong Kong,Hong Kong,,,,,,,,,,,
539,Covenant Kindergarten,約誓之家幼稚園,kindergarten,Hong Kong,Hong Kong,,,,,,,,,,,
1101,Creative Kindergarten,創意幼稚園,kindergarten,Hong Kong,Hong Kong,,,,,,,,,,,
540,Crescent Kindergarten,新月幼稚園,kindergarten,Hong Kong,Hong Kong,,,,,,,,,,,
1102,Cute Kindergarten,可愛幼稚園,kindergarten,Hong Kong,Hong Kong,,,,,,,,,,,
1103,Dandelion Kindergarten,蒲公英幼稚園,kindergarten,Hong Kong,Hong Kong,,,,,,,,,,,
1104,Delight Kindergarten,欣喜幼稚園,kindergarten,Hong Kong,Hong Kong,,,,,,,,,,,
1105,Diamond Kindergarten,鑽石幼稚園,kindergarten,Hong Kong,Hong Kong,,,,,,,,,,,
201,Diocesan Kindergarten,拔萃幼稚園,kindergarten,Hong Kong,Hong Kong,,,,,,,,,,,
848,Discovery Kindergarten,啟新幼稚園,kindergarten,Hong Kong,Hong Kong,,,,,,,,,,,
1106,Discovery Kindergarten,發現幼稚園,kindergarten,Hong Kong,Hong Kong,,,,,,,,,,,
1107,Dolphin Kindergarten,海豚幼稚園,kindergarten,Hong Kong,Hong Kong,,,,,,,,,,,
1108,Dream Kindergarten,夢想幼稚園,kindergarten,Hong Kong,Hong Kong,,,,,,,,,,,
1109,Drizzle Kindergarten,細雨幼稚園,kindergarten,Hong Kong,Hong Kong,,,,,,,,,,,
