ID,英文名,中文名,类型,官网,校训,地址,校长
694,"拔萃男書院附屬小學 Diocesan Boys' School Primary Division 新小拔, 男拔萃小學, 男拔萃書院小學, 男拔附小, 男拔小, 小男拔","拔萃男書院附屬小學 Diocesan Boys' School Primary Division 新小拔, 男拔萃小學, 男拔萃書院小學, 男拔附小, 男拔小, 小男拔",小学,缺失,缺失,缺失,缺失
1322,Arch Primary,拱型小學,小学,缺失,缺失,缺失,缺失
1510,Exponential Primary,指數小學,小学,缺失,缺失,缺失,缺失
1490,Enquiry Primary,探究小學,小学,缺失,缺失,缺失,缺失
1509,Explorer Primary,探索者小學,小学,缺失,缺失,缺失,缺失
2011,Yankee Primary School,揚基小學,小学,缺失,缺失,缺失,缺失
2013,Youngstown Primary School,揚斯敦小學,小学,缺失,缺失,缺失,缺失
1809,Morgan Primary School,摩根小學,小学,缺失,缺失,缺失,缺失
1508,Expand Primary,擴展小學,小学,缺失,缺失,缺失,缺失
1874,Regency Primary School,攝政小學,小学,缺失,缺失,缺失,缺失
1926,Story Primary School,故事小學,小学,缺失,缺失,缺失,缺失
670,救世軍中原慈善基金學校 The Salvation Army Centaline Charity Fund School,救世軍中原慈善基金學校 The Salvation Army Centaline Charity Fund School,小学,缺失,"誠信愛勤 Honesty, Trust, Love and Diligence",缺失,缺失
682,救世軍林拔中紀念學校 The Salvation Army Lam Butt Chung Memorial School,救世軍林拔中紀念學校 The Salvation Army Lam Butt Chung Memorial School,小学,缺失,"誠信愛勤 DIGNITY, FAITH, LOVE, DILIGENCE",缺失,缺失
667,救世軍韋理夫人紀念學校 The Salvation Army Ann Wyllie Memorial School,救世軍韋理夫人紀念學校 The Salvation Army Ann Wyllie Memorial School,小学,缺失,"誠信愛勤 Integrity, Faith, Love, Diligence",缺失,缺失
640,救恩學校 Kau Yan School 救恩小學、救恩學校(小學部),救恩學校 Kau Yan School 救恩小學、救恩學校(小學部),小学,缺失,"信、望、愛 Faith, Hope,Love",缺失,缺失
941,Education Primary School,教育大學附屬小學,小学,缺失,缺失,缺失,缺失
1476,Education Primary,教育小學,小学,缺失,缺失,缺失,缺失
1876,Renaissance Primary School,文藝復興小學,小学,缺失,缺失,缺失,缺失
1897,Schenectady Primary School,斯克內克塔迪小學,小学,缺失,缺失,缺失,缺失
1922,Stewart Primary School,斯圖爾特小學,小学,缺失,缺失,缺失,缺失
1919,Stanley Primary School,斯坦利小學,小学,缺失,缺失,缺失,缺失
1918,Stanford Primary School,斯坦福小學,小学,缺失,缺失,缺失,缺失
1917,Stamford Primary School,斯坦福德小學,小学,缺失,缺失,缺失,缺失
1913,Spartan Primary School,斯巴達小學,小学,缺失,缺失,缺失,缺失
1924,Stockton Primary School,斯托克頓小學,小学,缺失,缺失,缺失,缺失
1921,Staunton Primary School,斯托頓小學,小学,缺失,缺失,缺失,缺失
1915,Springfield Primary School,斯普林菲爾德小學,小学,缺失,缺失,缺失,缺失
1934,Swainsboro Primary School,斯溫斯伯勒小學,小学,缺失,缺失,缺失,缺失
1923,Stillwater Primary School,斯蒂爾沃特小學,小学,缺失,缺失,缺失,缺失
1914,Spencer Primary School,斯賓塞小學,小学,缺失,缺失,缺失,缺失
628,新會商會學校 San Wui Commercial Society School,新會商會學校 San Wui Commercial Society School,小学,缺失,立誠明善，擇善力行 Know your heart and strive for betterment,缺失,缺失
439,Crescent Primary,新月小學,小学,https://www.ps439.edu.hk,尊師、重道、勤學、力行,"539 Repulse Bay Road, Hong Kong",缺失
971,NLSI Primary,新界喇沙中學小學部,小学,缺失,缺失,缺失,缺失
513,NLSI Primary,新界喇沙小學,小学,https://www.ps513.edu.hk,尊師、重道、勤學、力行,"613 Aberdeen Road, Hong Kong",缺失
515,NTK Primary,新界小學,小学,https://www.ps515.edu.hk,尊師、重道、勤學、力行,"615 Central Road, Hong Kong",缺失
972,NTK Primary,新界書院小學,小学,缺失,缺失,缺失,缺失
1655,Geneva Primary School,日內瓦小學,小学,缺失,缺失,缺失,缺失
1929,Sunrise Primary School,日出小學,小学,缺失,缺失,缺失,缺失
1930,Sunset Primary School,日落小學,小学,缺失,缺失,缺失,缺失
1473,Eclipse Primary,日食小學,小学,缺失,缺失,缺失,缺失
1308,Mong Kok Government Primary,旺角官立小學,小学,缺失,缺失,缺失,缺失
512,Mong Kok Primary,旺角小學,小学,https://www.ps512.edu.hk,尊師、重道、勤學、力行,"612 Sai Ying Pun Road, Hong Kong",缺失
1868,Quincy Primary School,昆西小學,小学,缺失,缺失,缺失,缺失
1522,Bright International School,明亮國際學校,小学,缺失,缺失,缺失,缺失
1513,Bright Elementary School,明亮小學,小学,缺失,缺失,缺失,缺失
1801,Minneapolis Primary School,明尼阿波利斯小學,小学,缺失,缺失,缺失,缺失
889,Caritas Primary School,明愛小學,小学,缺失,缺失,缺失,缺失
2102,Sensible Primary School,明智小學,小学,缺失,缺失,缺失,缺失
2018,Zodiac Primary School,星座小學,小学,缺失,缺失,缺失,缺失
1916,Spring Valley Primary School,春谷小學,小学,缺失,缺失,缺失,缺失
1495,Epoch Primary,時代小學,小学,缺失,缺失,缺失,缺失
1857,Plymouth Primary School,普利茅斯小學,小学,缺失,缺失,缺失,缺失
1864,Princeton Primary School,普林斯頓小學,小学,缺失,缺失,缺失,缺失
1867,Providence Primary School,普羅維登斯小學,小学,缺失,缺失,缺失,缺失
1863,Preston Primary School,普雷斯頓小學,小学,缺失,缺失,缺失,缺失
1519,Wise International School,智慧國際學校,小学,缺失,缺失,缺失,缺失
1526,Wise Primary School,智慧小學,小学,缺失,缺失,缺失,缺失
2097,Sage Primary School,智者小學,小学,缺失,缺失,缺失,缺失
1771,Mandalay Primary School,曼德勒小學,小学,缺失,缺失,缺失,缺失
1770,Manchester Primary School,曼徹斯特小學,小学,缺失,缺失,缺失,缺失
2129,Ultimate Primary School,最終小學,小学,缺失,缺失,缺失,缺失
1742,Laurel Primary School,月桂樹小學,小学,缺失,缺失,缺失,缺失
2132,Valuable Primary School,有價值小學,小学,缺失,缺失,缺失,缺失
2044,Gifted Primary School,有天賦小學,小学,缺失,缺失,缺失,缺失
2068,Learned Primary School,有學問小學,小学,缺失,缺失,缺失,缺失
2054,Hopeful Primary School,有希望小學,小学,缺失,缺失,缺失,缺失
2123,Talented Primary School,有才華小學,小学,缺失,缺失,缺失,缺失
2095,Rewarding Primary School,有益小學,小学,缺失,缺失,缺失,缺失
2081,Polite Primary School,有禮貌小學,小学,缺失,缺失,缺失,缺失
2064,Interesting Primary School,有趣小學,小学,缺失,缺失,缺失,缺失
1758,Longfellow Primary School,朗費羅小學,小学,缺失,缺失,缺失,缺失
2142,Youthful Primary School,朝氣蓬勃小學,小学,缺失,缺失,缺失,缺失
1768,Magnolia Primary School,木蘭花小學,小学,缺失,缺失,缺失,缺失
499,Lee Primary,李兆基小學,小学,https://www.ps499.edu.hk,尊師、重道、勤學、力行,"599 Repulse Bay Road, Hong Kong",缺失
630,李陞小學 Li Sing Primary School,李陞小學 Li Sing Primary School,小学,缺失,敬業樂群 ,缺失,缺失
673,杯澳公立學校 Bui O Public School,杯澳公立學校 Bui O Public School,小学,缺失,"誠樸、忠信、仁愛、正直、敦厚 Sincerity and Simple, Loyalty, Charity, Honesty, Modesty",缺失,缺失
443,East Island Primary,東區小學,小学,https://www.ps443.edu.hk,尊師、重道、勤學、力行,"543 Aberdeen Road, Hong Kong",缺失
516,Oriental Primary,東方小學,小学,https://www.ps516.edu.hk,尊師、重道、勤學、力行,"616 Sheung Wan Road, Hong Kong",缺失
674,東涌天主教學校 Tung Chung Catholic School (Primary School) 東涌天主教小學,東涌天主教學校 Tung Chung Catholic School (Primary School) 東涌天主教小學,小学,缺失,立己愛人 Strive for personal best and spread love,缺失,缺失
792,TWGHs Primary School,東華三院小學,小学,缺失,缺失,缺失,缺失
521,Pinehill Primary,松山小學,小学,https://www.ps521.edu.hk,尊師、重道、勤學、力行,"621 Sheung Wan Road, Hong Kong",缺失
1853,Pinecrest Primary School,松樹冠小學,小学,缺失,缺失,缺失,缺失
1765,Lynch Primary School,林奇小學,小学,缺失,缺失,缺失,缺失
1750,Lincoln Primary School,林肯小學,小学,缺失,缺失,缺失,缺失
1752,Lindsey Primary School,林賽小學,小学,缺失,缺失,缺失,缺失
1837,Orchard Primary School,果園小學,小学,缺失,缺失,缺失,缺失
1606,Cypress Primary School,柏樹小學,小学,缺失,缺失,缺失,缺失
1409,Chatham Primary,查塔姆小學,小学,缺失,缺失,缺失,缺失
899,Chadwick Primary School,查德威克小學,小学,缺失,缺失,缺失,缺失
900,Charlton Primary School,查爾頓小學,小学,缺失,缺失,缺失,缺失
1405,Chadwick Primary,查特威克小學,小学,缺失,缺失,缺失,缺失
1408,Charles Dickens Primary,查理·狄更斯小學,小学,缺失,缺失,缺失,缺失
1733,Kirkland Primary School,柯克蘭小學,小学,缺失,缺失,缺失,缺失
1605,Curtis Primary School,柯蒂斯小學,小学,缺失,缺失,缺失,缺失
1567,Campus Primary School,校園小學,小学,缺失,缺失,缺失,缺失
1659,Glenwood Primary School,格倫伍德小學,小学,缺失,缺失,缺失,缺失
1669,Grenoble Primary School,格勒諾布爾小學,小学,缺失,缺失,缺失,缺失
1668,Greenwich Primary School,格林威治小學,小学,缺失,缺失,缺失,缺失
1667,Greenfield Primary School,格林菲爾德小學,小学,缺失,缺失,缺失,缺失
1665,Grandview Primary School,格蘭德維尤小學,小学,缺失,缺失,缺失,缺失
1670,Greystone Primary School,格雷石小學,小学,缺失,缺失,缺失,缺失
1845,Peachtree Primary School,桃樹小學,小学,缺失,缺失,缺失,缺失
1814,Myrtle Primary School,桃金孃小學,小学,缺失,缺失,缺失,缺失
1502,Eucalypt Primary,桉樹小學,小学,缺失,缺失,缺失,缺失
1894,Sanders Primary School,桑德斯小學,小学,缺失,缺失,缺失,缺失
1947,Thornton Primary School,桑頓小學,小学,缺失,缺失,缺失,缺失
500,Leung Primary,梁文道上小學,小学,https://www.ps500.edu.hk,尊師、重道、勤學、力行,"600 Central Road, Hong Kong",缺失
1780,Mason Primary School,梅森小學,小学,缺失,缺失,缺失,缺失
687,梅窩學校 Mui Wo School,梅窩學校 Mui Wo School,小学,缺失,至知至善 To acquire basic academic knowledge and develop virtues of a responsible and broad-minded citizen to lead our country into the bright future.,缺失,缺失
1783,Mayfair Primary School,梅菲爾小學,小学,缺失,缺失,缺失,缺失
1784,Mayfield Primary School,梅菲爾德小學,小学,缺失,缺失,缺失,缺失
1790,Mellon Primary School,梅隆小學,小学,缺失,缺失,缺失,缺失
1794,Merton Primary School,梅頓小學,小学,缺失,缺失,缺失,缺失
1935,Sycamore Primary School,梧桐樹小學,小学,缺失,缺失,缺失,缺失
1647,Forest Primary School,森林小學,小学,缺失,缺失,缺失,缺失
1772,Maple Primary School,楓樹小學,小学,缺失,缺失,缺失,缺失
1544,Aurora Primary School,極光小學,小学,缺失,缺失,缺失,缺失
2039,Fantastic Primary School,極好小學,小学,缺失,缺失,缺失,缺失
2016,Zenith Primary School,極峰小學,小学,缺失,缺失,缺失,缺失
1483,Elm Primary,榆樹小學,小学,缺失,缺失,缺失,缺失
1547,Banyan Primary School,榕樹小學,小学,缺失,缺失,缺失,缺失
504,Lock Primary,樂善堂小學,小学,https://www.ps504.edu.hk,尊師、重道、勤學、力行,"604 Repulse Bay Road, Hong Kong",缺失
723,樂善堂小學 Lok Sin Tong Primary School,樂善堂小學 Lok Sin Tong Primary School,小学,缺失,仁、愛、勤、誠,缺失,缺失
762,樂善堂楊仲明學校 Lok Sin Tong Yeung Chung Ming Primary School,樂善堂楊仲明學校 Lok Sin Tong Yeung Chung Ming Primary School,小学,缺失,"仁、愛、勤、誠 Benevolence, Affection, Diligence, Faithfulness",缺失,缺失
2051,Helpful Primary School,樂於助人小學,小学,缺失,缺失,缺失,缺失
745,樂華天主教小學 Lok Wah Catholic Primary School,樂華天主教小學 Lok Wah Catholic Primary School,小学,缺失,博學弘德，共同願景：敬師愛友遍校園，多元學習展才能 ,缺失,缺失
1446,Criterion Primary,標準小學,小学,缺失,缺失,缺失,缺失
1861,Portsmouth Primary School,樸茨茅斯小學,小学,缺失,缺失,缺失,缺失
1671,Grove Primary School,樹林小學,小学,缺失,缺失,缺失,缺失
1550,Beechwood Primary School,樺木小學,小学,缺失,缺失,缺失,缺失
1555,Birch Primary School,樺樹小學,小学,缺失,缺失,缺失,缺失
1836,Orange Primary School,橙樹小學,小学,缺失,缺失,缺失,缺失
2138,Witty Primary School,機智小學,小学,缺失,缺失,缺失,缺失
1831,Oakwood Primary School,橡木林小學,小学,缺失,缺失,缺失,缺失
1829,Oak Grove Primary School,橡樹林小學,小学,缺失,缺失,缺失,缺失
1410,Cherry Primary,櫻桃小學,小学,缺失,缺失,缺失,缺失
2032,Delight Primary School,欣喜小學,小学,缺失,缺失,缺失,缺失
1664,Goshen Primary School,歌珊小學,小学,缺失,缺失,缺失,缺失
1711,Irving Primary School,歐文人壽小學,小学,缺失,缺失,缺失,缺失
2074,Merry Primary School,歡樂小學,小学,缺失,缺失,缺失,缺失
1707,Integrity Primary School,正直小學,小学,缺失,缺失,缺失,缺失
1594,Colonial Primary School,殖民小學,小学,缺失,缺失,缺失,缺失
1331,Beverly Primary,比華利小學,小学,缺失,缺失,缺失,缺失
718,民生書院小學 Munsang College Primary School 民生小學、民生書院小學部,民生書院小學 Munsang College Primary School 民生小學、民生書院小學部,小学,缺失,"「光與生命」「人人為我，我為人人」 Light and Life. All for One, One for All.",缺失,缺失
1447,Crystal Primary,水晶小學,小学,缺失,缺失,缺失,缺失
1500,Eternal Primary,永恆小學,小学,缺失,缺失,缺失,缺失
493,Kiangsu Primary,江蘇小學,小学,https://www.ps493.edu.hk,尊師、重道、勤學、力行,"593 Aberdeen Road, Hong Kong",缺失
1981,Warren Primary School,沃倫小學,小学,缺失,缺失,缺失,缺失
1980,Waltham Primary School,沃爾瑟姆小學,小学,缺失,缺失,缺失,缺失
1927,Sullivan Primary School,沙利文小學,小学,缺失,缺失,缺失,缺失
1617,Desert Primary School,沙漠小學,小学,缺失,缺失,缺失,缺失
1301,Sha Tin Government Primary,沙田官立小學,小学,缺失,缺失,缺失,缺失
1882,Riverside Primary School,河濱小學,小学,缺失,缺失,缺失,缺失
866,Beauvoir Primary School,法國國際學校小學,小学,缺失,缺失,缺失,缺失
1641,Farmington Primary School,法明頓小學,小学,缺失,缺失,缺失,缺失
1859,Polk Primary School,波爾克小學,小学,缺失,缺失,缺失,缺失
1860,Portland Primary School,波特蘭小學,小学,缺失,缺失,缺失,缺失
1963,Tyler Primary School,泰勒小學,小学,缺失,缺失,缺失,缺失
1950,Titus Primary School,泰特斯小學,小学,缺失,缺失,缺失,缺失
1755,Lockhart Primary School,洛克哈特小學,小学,缺失,缺失,缺失,缺失
1761,Lovelace Primary School,洛夫萊斯小學,小学,缺失,缺失,缺失,缺失
1762,Lowell Primary School,洛威爾小學,小学,缺失,缺失,缺失,缺失
1759,Lorraine Primary School,洛林小學,小学,缺失,缺失,缺失,缺失
1756,Logan Primary School,洛根小學,小学,缺失,缺失,缺失,缺失
1754,Loch Primary School,洛赫小學,小学,缺失,缺失,缺失,缺失
2033,Dynamic Primary School,活力小學,小学,缺失,缺失,缺失,缺失
2041,Fluent Primary School,流利小學,小学,缺失,缺失,缺失,缺失
1899,Seacoast Primary School,海岸小學,小学,缺失,缺失,缺失,缺失
